"","depth_mm","Ti"
"X6219",629.3,7.8695652173913
"X6220",629.4,7.70408163265306
"X6221",629.5,8.98989898989899
"X6222",629.6,10.3168316831683
"X6223",629.7,9.1734693877551
"X6224",629.8,8.38775510204082
"X6225",629.9,10.1145833333333
"X6226",630,8.54545454545454
"X6227",630.1,9.03061224489796
"X6228",630.2,10.7352941176471
"X6229",630.3,11.7722772277228
"X6230",630.4,11.2403846153846
"X6231",630.5,11.7075471698113
"X6232",630.6,12.0576923076923
"X6233",630.7,12.2647058823529
"X6234",630.8,12.08
"X6235",630.9,12.0679611650485
"X6236",631,12.21
"X6237",631.1,11.2857142857143
"X6238",631.2,13.4433962264151
"X6239",631.3,11.9065420560748
"X6240",631.4,15.847619047619
"X6241",631.5,15.5142857142857
"X6242",631.6,13.1346153846154
"X6243",631.7,14.8365384615385
"X6244",631.8,13.847619047619
"X6245",631.9,13.4905660377358
"X6246",632,13.4859813084112
"X6247",632.1,12.2547169811321
"X6248",632.2,14.018691588785
"X6249",632.3,13.6915887850467
"X6250",632.4,13.981308411215
"X6251",632.5,12.1067961165049
"X6252",632.6,11.6761904761905
"X6253",632.7,13.352380952381
"X6254",632.8,11.7403846153846
"X6255",632.9,11.247619047619
"X6256",633,11.4271844660194
"X6257",633.1,12.3809523809524
"X6258",633.2,11.6635514018692
"X6259",633.3,10.3883495145631
"X6260",633.4,10.8932038834951
"X6261",633.5,10.2403846153846
"X6262",633.6,10.7766990291262
"X6263",633.7,11.0505050505051
"X6264",633.8,10.4791666666667
"X6265",633.9,10.5882352941176
"X6266",634,9.70754716981132
"X6267",634.1,9.85858585858586
"X6268",634.2,9.14851485148515
"X6269",634.3,8.27368421052632
"X6270",634.4,9.25773195876289
"X6271",634.5,8.23711340206185
"X6272",634.6,9.1530612244898
"X6273",634.7,7.9
"X6274",634.8,8.09183673469388
"X6275",634.9,9.09574468085106
"X6276",635,7.90196078431373
"X6277",635.1,8.51020408163265
"X6278",635.2,9.48543689320388
"X6279",635.3,9.06122448979592
"X6280",635.4,7.9009900990099
"X6281",635.5,6.7979797979798
"X6282",635.6,7.44329896907217
"X6283",635.7,7.46875
"X6284",635.8,8.63917525773196
"X6285",635.9,9.15533980582524
"X6286",636,10.1881188118812
"X6287",636.1,9.92156862745098
"X6288",636.2,11.3627450980392
"X6289",636.3,9.66346153846154
"X6290",636.4,10.8659793814433
"X6291",636.5,9.71717171717172
"X6292",636.6,9.30693069306931
"X6293",636.7,7.92079207920792
"X6294",636.8,8.7
"X6295",636.9,7.04210526315789
"X6296",637,8.51041666666667
"X6297",637.1,7.87640449438202
"X6298",637.2,7.56666666666667
"X6299",637.3,6.48387096774194
"X6300",637.4,6.97849462365591
"X6301",637.5,6.67441860465116
"X6302",637.6,6.42391304347826
"X6303",637.7,6.87654320987654
"X6304",637.8,6.72839506172839
"X6305",637.9,6.375
"X6306",638,6.46341463414634
"X6307",638.1,7.41573033707865
"X6308",638.2,7.11494252873563
"X6309",638.3,7.17647058823529
"X6310",638.4,7.20731707317073
"X6311",638.5,6.32608695652174
"X6312",638.6,6.40963855421687
"X6313",638.7,6.53012048192771
"X6314",638.8,5.97590361445783
"X6315",638.9,6.13186813186813
"X6316",639,6.48888888888889
"X6317",639.1,6.39130434782609
"X6318",639.2,6.60714285714286
"X6319",639.3,6.56470588235294
"X6320",639.4,6.1123595505618
"X6321",639.5,5.48314606741573
"X6322",639.6,6.14606741573034
"X6323",639.7,4.32432432432432
"X6324",639.8,5.1
"X6325",639.9,6.22077922077922
"X6326",640,6.96703296703297
"X6327",640.1,5.7
"X6328",640.2,6.50561797752809
"X6329",640.3,5.64705882352941
"X6330",640.4,5.45238095238095
"X6331",640.5,4.53846153846154
"X6332",640.6,5.73255813953488
"X6333",640.7,3.79746835443038
"X6334",640.8,4.96103896103896
"X6335",640.9,4.56818181818182
"X6336",641,4.5
"X6337",641.1,4.39240506329114
"X6338",641.2,4.46052631578947
"X6339",641.3,4.79518072289157
"X6340",641.4,4.79220779220779
"X6341",641.5,4.77631578947368
"X6342",641.6,4.5625
"X6343",641.7,4.51388888888889
"X6344",641.8,4.5974025974026
"X6345",641.9,4.24691358024691
"X6346",642,3.7625
"X6347",642.1,4.71428571428571
"X6348",642.2,4.61538461538461
"X6349",642.3,4.74666666666667
"X6350",642.4,3.54430379746835
"X6351",642.5,4.31506849315068
"X6352",642.6,5.09090909090909
"X6353",642.7,6
"X6354",642.8,4.4
"X6355",642.9,4.27397260273973
"X6356",643,4.46428571428571
"X6357",643.1,4.4
"X6358",643.2,4.20481927710843
"X6359",643.3,5.16049382716049
"X6360",643.4,5.02857142857143
"X6361",643.5,5.69230769230769
"X6362",643.6,5.40277777777778
"X6363",643.7,4.89189189189189
"X6364",643.8,4.31884057971014
"X6365",643.9,3.50666666666667
"X6366",644,4.55882352941176
"X6367",644.1,4.83333333333333
"X6368",644.2,4.25
"X6369",644.3,4.8953488372093
"X6370",644.4,3.97058823529412
"X6371",644.5,4.55844155844156
"X6372",644.6,4.25675675675676
"X6373",644.7,4.69444444444444
"X6374",644.8,5.14473684210526
"X6375",644.9,5.3448275862069
"X6376",645,4.43055555555556
"X6377",645.1,5.63888888888889
"X6378",645.2,5.48717948717949
"X6379",645.3,4.98630136986301
"X6380",645.4,4.85526315789474
"X6381",645.5,4.36986301369863
"X6382",645.6,3.84375
"X6383",645.7,4.21666666666667
"X6384",645.8,4.57534246575342
"X6385",645.9,5.38709677419355
"X6386",646,4.17105263157895
"X6387",646.1,4.66666666666667
"X6388",646.2,5.90625
"X6389",646.3,5.14864864864865
"X6390",646.4,5.53658536585366
"X6391",646.5,4.98666666666667
"X6392",646.6,5.0375
"X6393",646.7,5.72151898734177
"X6394",646.8,5.86075949367089
"X6395",646.9,5.24
"X6396",647,6.60714285714286
"X6397",647.1,5.82352941176471
"X6398",647.2,6.41176470588235
"X6399",647.3,7.1219512195122
"X6400",647.4,6.29885057471264
"X6401",647.5,8.31460674157303
"X6402",647.6,6.71739130434783
"X6403",647.7,8.23076923076923
"X6404",647.8,6.19354838709677
"X6405",647.9,8.94444444444444
"X6406",648,8.74226804123711
"X6407",648.1,9.14893617021277
"X6408",648.2,9.48514851485148
"X6409",648.3,8.5578947368421
"X6410",648.4,9.37755102040816
"X6411",648.5,9.17171717171717
"X6412",648.6,8.3695652173913
"X6413",648.7,8.12371134020619
"X6414",648.8,9.64444444444444
"X6415",648.9,9.13592233009709
"X6416",649,9.88118811881188
"X6417",649.1,10.6701030927835
"X6418",649.2,11.0612244897959
"X6419",649.3,9.44444444444444
"X6420",649.4,10.4742268041237
"X6421",649.5,12.1354166666667
"X6422",649.6,11.4848484848485
"X6423",649.7,11.5204081632653
"X6424",649.8,9.77659574468085
"X6425",649.9,10.1808510638298
"X6426",650,9.89795918367347
"X6427",650.1,8.29126213592233
"X6428",650.2,8.70833333333333
"X6429",650.3,9.62105263157895
"X6430",650.4,10.8260869565217
"X6431",650.5,12.1734693877551
"X6432",650.6,10.3571428571429
"X6433",650.7,9.24
"X6434",650.8,10.1443298969072
"X6435",650.9,11.2340425531915
"X6436",651,11.3020833333333
"X6437",651.1,13.87
"X6438",651.2,15.0909090909091
"X6439",651.3,11.7978723404255
"X6440",651.4,14.0098039215686
"X6441",651.5,11.7961165048544
"X6442",651.6,11.89
"X6443",651.7,11.1720430107527
"X6444",651.8,12.1609195402299
"X6445",651.9,11.1789473684211
"X6446",652,12.5473684210526
"X6447",652.1,15.7604166666667
"X6448",652.2,14.1188118811881
"X6449",652.3,10.6451612903226
"X6450",652.4,13.1914893617021
"X6451",652.5,11.8494623655914
"X6452",652.6,11.8369565217391
"X6453",652.7,9.53846153846154
"X6454",652.8,9.93877551020408
"X6455",652.9,8.1046511627907
"X6456",653,7.76470588235294
"X6457",653.1,9.775
"X6458",653.2,12.075
"X6459",653.3,16.1168831168831
"X6460",653.4,14.7901234567901
"X6461",653.5,15.3294117647059
"X6462",653.6,15.5333333333333
"X6463",653.7,17.5
"X6464",653.8,15.5
"X6465",653.9,12.3956043956044
"X6466",654,8.58426966292135
"X6467",654.1,9.9390243902439
"X6468",654.2,10.3297872340426
"X6469",654.3,10.3977272727273
"X6470",654.4,9.74698795180723
"X6471",654.5,8.51041666666667
"X6472",654.6,8.5
"X6473",654.7,8.12222222222222
"X6474",654.8,7.91666666666667
"X6475",654.9,5.35365853658537
"X6476",655,4.98780487804878
"X6477",655.1,6.71084337349398
"X6478",655.2,6.5875
"X6479",655.3,5.95238095238095
"X6480",655.4,6.63157894736842
"X6481",655.5,6.64285714285714
"X6482",655.6,5.47058823529412
"X6483",655.7,5.37037037037037
"X6484",655.8,5.11111111111111
"X6485",655.9,5.6219512195122
"X6486",656,5.24096385542169
"X6487",656.1,4.30487804878049
"X6488",656.2,4.63414634146341
"X6489",656.3,4.11392405063291
"X6490",656.4,5.59302325581395
"X6491",656.5,5.86746987951807
"X6492",656.6,5.48863636363636
"X6493",656.7,5.92045454545455
"X6494",656.8,7.55952380952381
"X6495",656.9,6.16666666666667
"X6496",657,7.33720930232558
"X6497",657.1,5.41304347826087
"X6498",657.2,7.01219512195122
"X6499",657.3,10.0705882352941
"X6500",657.4,14.9756097560976
"X6501",657.5,21.3
"X6502",657.6,20.9354838709677
"X6503",657.7,21.0315789473684
"X6504",657.8,20.3809523809524
"X6505",657.9,18.0674157303371
"X6506",658,17.8202247191011
"X6507",658.1,16.9885057471264
"X6508",658.2,13.4516129032258
"X6509",658.3,10.5113636363636
"X6510",658.4,9.49425287356322
"X6511",658.5,11.2727272727273
"X6512",658.6,10.1739130434783
"X6513",658.7,12.0114942528736
"X6514",658.8,14.9186046511628
"X6515",658.9,17.5340909090909
"X6516",659,15.4634146341463
"X6517",659.1,11.7717391304348
"X6518",659.2,12.2134831460674
"X6519",659.3,14.1382978723404
"X6520",659.4,19.9080459770115
"X6521",659.5,15.5730337078652
"X6522",659.6,11.9411764705882
"X6523",659.7,9.1
"X6524",659.8,6.35443037974684
"X6525",659.9,6.77777777777778
"X6526",660,7.51898734177215
"X6527",660.1,7.79220779220779
"X6528",660.2,6.31764705882353
"X6529",660.3,8.55421686746988
"X6530",660.4,8.41025641025641
"X6531",660.5,7.725
"X6532",660.6,6.02222222222222
"X6533",660.7,6.32926829268293
"X6534",660.8,5.9390243902439
"X6535",660.9,8.14864864864865
"X6536",661,8.43243243243243
"X6537",661.1,7.3125
"X6538",661.2,7.44444444444444
"X6539",661.3,8.96153846153846
"X6540",661.4,10.425
"X6541",661.5,7.21428571428571
"X6542",661.6,6.5
"X6543",661.7,8.62195121951219
"X6544",661.8,7
"X6545",661.9,7.3974358974359
"X6546",662,6.8
"X6547",662.1,7.25641025641026
"X6548",662.2,6.77333333333333
"X6549",662.3,7.78021978021978
"X6550",662.4,6.79268292682927
"X6551",662.5,6.20987654320988
"X6552",662.6,6.8
"X6553",662.7,9.6
"X6554",662.8,8.73076923076923
"X6555",662.9,7.8375
"X6556",663,7.19277108433735
"X6557",663.1,10.7283950617284
"X6558",663.2,7.67441860465116
"X6559",663.3,10.0987654320988
"X6560",663.4,10.5875
"X6561",663.5,9.55696202531646
"X6562",663.6,10.2168674698795
"X6563",663.7,11.1111111111111
"X6564",663.8,9.98823529411765
"X6565",663.9,8.9
"X6566",664,9.09638554216867
"X6567",664.1,9.56962025316456
"X6568",664.2,10.875
"X6569",664.3,9.0126582278481
"X6570",664.4,8.14606741573034
"X6571",664.5,7.85365853658537
"X6572",664.6,10.6125
"X6573",664.7,9.71084337349398
"X6574",664.8,9.38372093023256
"X6575",664.9,11.2857142857143
"X6576",665,9.98850574712644
"X6577",665.1,10.0574712643678
"X6578",665.2,10.4597701149425
"X6579",665.3,13.6049382716049
"X6580",665.4,14.2592592592593
"X6581",665.5,11.7826086956522
"X6582",665.6,13.5394736842105
"X6583",665.7,17.0975609756098
"X6584",665.8,12.4761904761905
"X6585",665.9,12.2391304347826
"X6586",666,15.1785714285714
"X6587",666.1,13.390243902439
"X6588",666.2,10.7956989247312
"X6589",666.3,11.7
"X6590",666.4,13.4615384615385
"X6591",666.5,16.1237113402062
"X6592",666.6,14.9255319148936
"X6593",666.7,16.7816091954023
"X6594",666.8,14.1612903225806
"X6595",666.9,18.5287356321839
"X6596",667,17.1649484536082
"X6597",667.1,15.3020833333333
"X6598",667.2,14.7113402061856
"X6599",667.3,16.24
"X6600",667.4,16.9292929292929
"X6601",667.5,14.2038834951456
"X6602",667.6,13.9313725490196
"X6603",667.7,15.0927835051546
"X6604",667.8,12.9690721649485
"X6605",667.9,12.7628865979381
"X6606",668,12.6914893617021
"X6607",668.1,14.55
"X6608",668.2,12.0412371134021
"X6609",668.3,14.9894736842105
"X6610",668.4,13.020202020202
"X6611",668.5,13.3225806451613
"X6612",668.6,12.3092783505155
"X6613",668.7,11.5483870967742
"X6614",668.8,11.7083333333333
"X6615",668.9,13.2947368421053
"X6616",669,13.4387755102041
"X6617",669.1,12.5052631578947
"X6618",669.2,11.2444444444444
"X6619",669.3,9.04210526315789
"X6620",669.4,9.61224489795918
"X6621",669.5,9.68421052631579
"X6622",669.6,8.85567010309278
"X6623",669.7,9.35106382978723
"X6624",669.8,10.5555555555556
"X6625",669.9,11.1685393258427
"X6626",670,11.2391304347826
"X6627",670.1,10.5698924731183
"X6628",670.2,10.9157894736842
"X6629",670.3,9.51578947368421
"X6630",670.4,11.5824175824176
"X6631",670.5,10.1894736842105
"X6632",670.6,10.0430107526882
"X6633",670.7,9.53086419753086
"X6634",670.8,8
"X6635",670.9,7.80434782608696
"X6636",671,8.33333333333333
"X6637",671.1,6.87654320987654
"X6638",671.2,7
"X6639",671.3,7.04285714285714
"X6640",671.4,5.97297297297297
"X6641",671.5,5.58666666666667
"X6642",671.6,4.94805194805195
"X6643",671.7,5.04
"X6644",671.8,4.5679012345679
"X6645",671.9,4.32
"X6646",672,5.18604651162791
"X6647",672.1,4.42857142857143
"X6648",672.2,5.45070422535211
"X6649",672.3,4.04878048780488
"X6650",672.4,4.32911392405063
"X6651",672.5,4.67532467532468
"X6652",672.6,5.69736842105263
"X6653",672.7,5.12820512820513
"X6654",672.8,4.83544303797468
"X6655",672.9,4.23376623376623
"X6656",673,3.74025974025974
"X6657",673.1,3.79268292682927
"X6658",673.2,5.03896103896104
"X6659",673.3,4.35365853658537
"X6660",673.4,4.75
"X6661",673.5,5.5679012345679
"X6662",673.6,5.60975609756098
"X6663",673.7,5.62790697674419
"X6664",673.8,4.46987951807229
"X6665",673.9,4.82894736842105
"X6666",674,4.70886075949367
"X6667",674.1,4.41025641025641
"X6668",674.2,4.8955223880597
"X6669",674.3,5.36764705882353
"X6670",674.4,4.7972972972973
"X6671",674.5,5.27027027027027
"X6672",674.6,4.56626506024096
"X6673",674.7,4.64
"X6674",674.8,5.58024691358025
"X6675",674.9,5.31578947368421
"X6676",675,4.40789473684211
"X6677",675.1,5.2
"X6678",675.2,5.48611111111111
"X6679",675.3,4.98684210526316
"X6680",675.4,4.97701149425287
"X6681",675.5,5.39759036144578
"X6682",675.6,4.07792207792208
"X6683",675.7,6.97260273972603
"X6684",675.8,5.29347826086957
"X6685",675.9,7.8125
"X6686",676,6.375
"X6687",676.1,7.05376344086022
"X6688",676.2,5.72839506172839
"X6689",676.3,5.65116279069767
"X6690",676.4,6.85
"X6691",676.5,6.12
"X6692",676.6,6.33720930232558
"X6693",676.7,6.57647058823529
"X6694",676.8,6.03614457831325
"X6695",676.9,6.84415584415584
"X6696",677,4.9875
"X6697",677.1,6.34615384615385
"X6698",677.2,6.71264367816092
"X6699",677.3,6.7037037037037
"X6700",677.4,5.37931034482759
"X6701",677.5,5.72093023255814
"X6702",677.6,6.0125
"X6703",677.7,5.85542168674699
"X6704",677.8,5.44578313253012
"X6705",677.9,6.33720930232558
"X6706",678,6.11764705882353
"X6707",678.1,6.57777777777778
"X6708",678.2,6.14444444444444
"X6709",678.3,5.66279069767442
"X6710",678.4,6.2375
"X6711",678.5,6.75
"X6712",678.6,6.36046511627907
"X6713",678.7,5.62962962962963
"X6714",678.8,6.31764705882353
"X6715",678.9,7.525
"X6716",679,5.49382716049383
"X6717",679.1,5.30232558139535
"X6718",679.2,5.9625
"X6719",679.3,9.13095238095238
"X6720",679.4,5.04705882352941
"X6721",679.5,5.01136363636364
"X6722",679.6,5.39024390243902
"X6723",679.7,5.05813953488372
"X6724",679.8,5.6625
"X6725",679.9,5.83908045977012
"X6726",680,5.76829268292683
"X6727",680.1,5.79347826086957
"X6728",680.2,5.89772727272727
"X6729",680.3,5.975
"X6730",680.4,5.40229885057471
"X6731",680.5,5.0625
"X6732",680.6,5.77777777777778
"X6733",680.7,5.5
"X6734",680.8,8.80434782608696
"X6735",680.9,6.79545454545455
"X6736",681,7.375
"X6737",681.1,8.56521739130435
"X6738",681.2,10.5454545454545
"X6739",681.3,7.80851063829787
"X6740",681.4,10.7446808510638
"X6741",681.5,9.01030927835052
"X6742",681.6,9.11578947368421
"X6743",681.7,8.38947368421053
"X6744",681.8,7.47422680412371
"X6745",681.9,7.84042553191489
"X6746",682,7.54347826086957
"X6747",682.1,7.23333333333333
"X6748",682.2,7.06382978723404
"X6749",682.3,5.88888888888889
"X6750",682.4,6.36666666666667
"X6751",682.5,6.18390804597701
"X6752",682.6,7.34065934065934
"X6753",682.7,6.24418604651163
"X6754",682.8,6.67021276595745
"X6755",682.9,7.14
"X6756",683,7.77777777777778
"X6757",683.1,8.66
"X6758",683.2,7.18
"X6759",683.3,7.82474226804124
"X6760",683.4,7.71428571428571
"X6761",683.5,8.78350515463918
"X6762",683.6,9.02
"X6763",683.7,9.94949494949495
"X6764",683.8,8.80188679245283
"X6765",683.9,9.7
"X6766",684,9.3921568627451
"X6767",684.1,9.1078431372549
"X6768",684.2,9.86
"X6769",684.3,9.75728155339806
"X6770",684.4,10.0693069306931
"X6771",684.5,8.53061224489796
"X6772",684.6,8.89795918367347
"X6773",684.7,6.31521739130435
"X6774",684.8,5.93023255813953
"X6775",684.9,5.30769230769231
"X6776",685,5.24731182795699
"X6777",685.1,5.95505617977528
"X6778",685.2,6.98913043478261
"X6779",685.3,5.09523809523809
"X6780",685.4,5.68235294117647
"X6781",685.5,5.86206896551724
"X6782",685.6,6.34523809523809
"X6783",685.7,6.45454545454545
"X6784",685.8,5.76666666666667
"X6785",685.9,5.79787234042553
"X6786",686,6.28735632183908
"X6787",686.1,6.33333333333333
"X6788",686.2,7.10989010989011
"X6789",686.3,6.69411764705882
"X6790",686.4,7.97849462365591
"X6791",686.5,7.5
"X6792",686.6,9.70212765957447
"X6793",686.7,10.9690721649485
"X6794",686.8,10.0714285714286
"X6795",686.9,10.3039215686275
"X6796",687,11.2450980392157
"X6797",687.1,13.5544554455446
"X6798",687.2,13.01
"X6799",687.3,13.4455445544554
"X6800",687.4,14.6764705882353
"X6801",687.5,15.4423076923077
"X6802",687.6,15.3592233009709
"X6803",687.7,17.9509803921569
"X6804",687.8,16.4705882352941
"X6805",687.9,18.6470588235294
"X6806",688,14.7326732673267
"X6807",688.1,14.8712871287129
"X6808",688.2,17.970297029703
"X6809",688.3,15.6346153846154
"X6810",688.4,15.4607843137255
"X6811",688.5,14.6354166666667
"X6812",688.6,12.0898876404494
"X6813",688.7,12.1034482758621
"X6814",688.8,11.3666666666667
"X6815",688.9,12.8863636363636
"X6816",689,11.8690476190476
"X6817",689.1,10.1204819277108
"X6818",689.2,10.2435897435897
"X6819",689.3,9.31818181818182
"X6820",689.4,10.5454545454545
"X6821",689.5,8.93181818181818
"X6822",689.6,9.29113924050633
"X6823",689.7,8.17073170731707
"X6824",689.8,9.08433734939759
"X6825",689.9,9.5974025974026
"X6826",690,7.37333333333333
"X6827",690.1,6.025
"X6828",690.2,5.51898734177215
"X6829",690.3,6.37837837837838
"X6830",690.4,5.77215189873418
"X6831",690.5,6.45588235294118
"X6832",690.6,6.26666666666667
"X6833",690.7,5.69230769230769
"X6834",690.8,5.65853658536585
"X6835",690.9,6.27272727272727
"X6836",691,5.5679012345679
"X6837",691.1,6.47560975609756
"X6838",691.2,5.09195402298851
"X6839",691.3,6.12790697674419
"X6840",691.4,7.09210526315789
