"","depth_mm","Fe"
"X6578",665.2,587.859813084112
"X6579",665.3,712.308411214953
"X6580",665.4,686.598130841121
"X6581",665.5,515.289719626168
"X6582",665.6,563.971962616822
"X6583",665.7,576.663551401869
"X6584",665.8,667.728971962617
"X6585",665.9,627.663551401869
"X6586",666,584.373831775701
"X6587",666.1,834.719626168224
"X6588",666.2,890.794392523365
"X6589",666.3,740.607476635514
"X6590",666.4,689.906542056075
"X6591",666.5,729.028037383178
"X6592",666.6,785.308411214953
"X6593",666.7,951.485981308411
"X6594",666.8,887.383177570093
"X6595",666.9,877.644859813084
"X6596",667,1014.96261682243
"X6597",667.1,994.710280373832
"X6598",667.2,895.018691588785
"X6599",667.3,935.523364485981
"X6600",667.4,989.934579439252
"X6601",667.5,914.140186915888
"X6602",667.6,1005.36448598131
"X6603",667.7,1065.63551401869
"X6604",667.8,882.831775700935
"X6605",667.9,923.915887850467
"X6606",668,961.093457943925
"X6607",668.1,944.822429906542
"X6608",668.2,846.411214953271
"X6609",668.3,689.579439252336
"X6610",668.4,675.467289719626
"X6611",668.5,732.81308411215
"X6612",668.6,798.271028037383
"X6613",668.7,781.121495327103
"X6614",668.8,802.803738317757
"X6615",668.9,760.205607476635
"X6616",669,739.700934579439
"X6617",669.1,750.635514018692
"X6618",669.2,772.495327102804
"X6619",669.3,673.635514018692
"X6620",669.4,636.616822429907
"X6621",669.5,498.242990654206
"X6622",669.6,464.579439252336
"X6623",669.7,498.233644859813
"X6624",669.8,467.448598130841
"X6625",669.9,451.14953271028
"X6626",670,492.644859813084
"X6627",670.1,560.242990654206
"X6628",670.2,520.130841121495
"X6629",670.3,522.11214953271
"X6630",670.4,565.607476635514
"X6631",670.5,516.467289719626
"X6632",670.6,515.373831775701
"X6633",670.7,484.03738317757
"X6634",670.8,499.719626168224
"X6635",670.9,469.121495327103
"X6636",671,408.009433962264
"X6637",671.1,421.663551401869
"X6638",671.2,366.532710280374
"X6639",671.3,326.177570093458
"X6640",671.4,283.88785046729
"X6641",671.5,258.88785046729
"X6642",671.6,232.766355140187
"X6643",671.7,213.439252336449
"X6644",671.8,190.158878504673
"X6645",671.9,178.514018691589
"X6646",672,171.196261682243
"X6647",672.1,158.11214953271
"X6648",672.2,159.130841121495
"X6649",672.3,150.915887850467
"X6650",672.4,148.439252336449
"X6651",672.5,136.420560747664
"X6652",672.6,141.457943925234
"X6653",672.7,134.803738317757
"X6654",672.8,140.214953271028
"X6655",672.9,149.411214953271
"X6656",673,150.121495327103
"X6657",673.1,130.504672897196
"X6658",673.2,159.214953271028
"X6659",673.3,153.523364485981
"X6660",673.4,164.757009345794
"X6661",673.5,184.869158878505
"X6662",673.6,179.046728971963
"X6663",673.7,175.551401869159
"X6664",673.8,172.672897196262
"X6665",673.9,161
"X6666",674,196.654205607477
"X6667",674.1,173.401869158878
"X6668",674.2,142.429906542056
"X6669",674.3,162.96261682243
"X6670",674.4,176.158878504673
"X6671",674.5,174.373831775701
"X6672",674.6,190.96261682243
"X6673",674.7,172.495327102804
"X6674",674.8,197.841121495327
"X6675",674.9,300.682242990654
"X6676",675,280.81308411215
"X6677",675.1,188.495327102804
"X6678",675.2,204.383177570093
"X6679",675.3,213.859813084112
"X6680",675.4,219.140186915888
"X6681",675.5,222.943925233645
"X6682",675.6,221.841121495327
"X6683",675.7,258.514018691589
"X6684",675.8,260.336448598131
"X6685",675.9,256.96261682243
"X6686",676,240.439252336449
"X6687",676.1,232.495327102804
"X6688",676.2,231.682242990654
"X6689",676.3,234.728971962617
"X6690",676.4,237.81308411215
"X6691",676.5,233.196261682243
"X6692",676.6,228.233644859813
"X6693",676.7,218.046728971963
"X6694",676.8,215.96261682243
"X6695",676.9,201.96261682243
"X6696",677,207.299065420561
"X6697",677.1,228.719626168224
"X6698",677.2,219.990654205607
"X6699",677.3,227.495327102804
"X6700",677.4,223.411214953271
"X6701",677.5,229.046728971963
"X6702",677.6,239.953271028037
"X6703",677.7,221.028037383178
"X6704",677.8,244.093457943925
"X6705",677.9,235.96261682243
"X6706",678,240.682242990654
"X6707",678.1,244.271028037383
"X6708",678.2,235.85046728972
"X6709",678.3,251.439252336449
"X6710",678.4,262.214953271028
"X6711",678.5,261.308411214953
"X6712",678.6,257.495327102804
"X6713",678.7,249.579439252336
"X6714",678.8,274.130841121495
"X6715",678.9,288.841121495327
"X6716",679,247.542056074766
"X6717",679.1,236.504672897196
"X6718",679.2,219.542056074766
"X6719",679.3,238.551401869159
"X6720",679.4,234.485981308411
"X6721",679.5,256.056074766355
"X6722",679.6,233.607476635514
"X6723",679.7,238.710280373832
"X6724",679.8,245.719626168224
"X6725",679.9,260.084112149533
"X6726",680,248.420560747664
"X6727",680.1,256.084112149533
"X6728",680.2,241.953271028037
"X6729",680.3,244.130841121495
"X6730",680.4,253.028037383178
"X6731",680.5,261.093457943925
"X6732",680.6,259.130841121495
"X6733",680.7,258.224299065421
"X6734",680.8,271.065420560748
"X6735",680.9,284.130841121495
"X6736",681,348.570093457944
"X6737",681.1,405.009345794393
"X6738",681.2,414.457943925234
"X6739",681.3,412.121495327103
"X6740",681.4,374.177570093458
"X6741",681.5,331.822429906542
"X6742",681.6,329.392523364486
"X6743",681.7,327.803738317757
"X6744",681.8,322.869158878505
"X6745",681.9,325.831775700935
"X6746",682,292.607476635514
"X6747",682.1,275.271028037383
"X6748",682.2,266.672897196262
"X6749",682.3,258.196261682243
"X6750",682.4,280.981308411215
"X6751",682.5,268.570093457944
"X6752",682.6,273.588785046729
"X6753",682.7,274.943925233645
"X6754",682.8,276.560747663551
"X6755",682.9,292.177570093458
"X6756",683,327.065420560748
"X6757",683.1,363.317757009346
"X6758",683.2,363.383177570093
"X6759",683.3,336.140186915888
"X6760",683.4,331.355140186916
"X6761",683.5,345.242990654206
"X6762",683.6,367.616822429907
"X6763",683.7,424.81308411215
"X6764",683.8,440.738317757009
"X6765",683.9,402.345794392523
"X6766",684,395.467289719626
"X6767",684.1,379.299065420561
"X6768",684.2,373.841121495327
"X6769",684.3,403.420560747664
"X6770",684.4,417.11214953271
"X6771",684.5,326.130841121495
"X6772",684.6,283.88785046729
"X6773",684.7,242.355140186916
"X6774",684.8,232.822429906542
"X6775",684.9,237.261682242991
"X6776",685,233.028037383178
"X6777",685.1,237.943925233645
"X6778",685.2,227.691588785047
"X6779",685.3,227.345794392523
"X6780",685.4,229.532710280374
"X6781",685.5,225.308411214953
"X6782",685.6,229.579439252336
"X6783",685.7,268.233644859813
"X6784",685.8,278.719626168224
"X6785",685.9,284.308411214953
"X6786",686,277.560747663551
"X6787",686.1,305.429906542056
"X6788",686.2,323.140186915888
"X6789",686.3,325.728971962617
"X6790",686.4,343.841121495327
"X6791",686.5,373.775700934579
"X6792",686.6,418.96261682243
"X6793",686.7,423.009345794393
"X6794",686.8,430.523364485981
"X6795",686.9,455.897196261682
"X6796",687,530.411214953271
"X6797",687.1,589.728971962617
"X6798",687.2,616.570093457944
"X6799",687.3,752.261682242991
"X6800",687.4,794.542056074766
"X6801",687.5,845.373831775701
"X6802",687.6,925.252336448598
"X6803",687.7,918.775700934579
"X6804",687.8,856.635514018692
"X6805",687.9,846.18691588785
"X6806",688,890.271028037383
"X6807",688.1,860.859813084112
"X6808",688.2,848.439252336449
"X6809",688.3,857.439252336449
"X6810",688.4,775.102803738318
"X6811",688.5,608.448598130841
"X6812",688.6,477.738317757009
"X6813",688.7,452.981308411215
"X6814",688.8,411.672897196262
"X6815",688.9,385
"X6816",689,352.570093457944
"X6817",689.1,426.710280373832
"X6818",689.2,475.822429906542
"X6819",689.3,324.644859813084
"X6820",689.4,302.934579439252
"X6821",689.5,304.439252336449
"X6822",689.6,341.626168224299
"X6823",689.7,421.523364485981
"X6824",689.8,441.177570093458
"X6825",689.9,410.785046728972
"X6826",690,305.121495327103
"X6827",690.1,219.03738317757
"X6828",690.2,252.383177570093
"X6829",690.3,343.093457943925
"X6830",690.4,312.897196261682
"X6831",690.5,208.738317757009
"X6832",690.6,177.869158878505
"X6833",690.7,194.355140186916
"X6834",690.8,193.14953271028
"X6835",690.9,184.14953271028
"X6836",691,183.009345794393
"X6837",691.1,185.542056074766
"X6838",691.2,200.448598130841
"X6839",691.3,216.644859813084
"X6840",691.4,216.084112149533
"X6841",691.5,233.682242990654
"X6842",691.6,212.691588785047
"X6843",691.7,208.028037383178
"X6844",691.8,201.794392523364
"X6845",691.9,223.261682242991
"X6846",692,224.084112149533
"X6847",692.1,244
"X6848",692.2,229.093457943925
"X6849",692.3,237.934579439252
"X6850",692.4,227.205607476636
"X6851",692.5,223.897196261682
"X6852",692.6,246.934579439252
"X6853",692.7,244.915887850467
"X6854",692.8,242.822429906542
"X6855",692.9,237.878504672897
"X6856",693,246.046728971963
"X6857",693.1,252.196261682243
"X6858",693.2,273.214953271028
"X6859",693.3,267.803738317757
"X6860",693.4,269.009345794393
"X6861",693.5,301.523364485981
"X6862",693.6,305.775700934579
"X6863",693.7,312.18691588785
"X6864",693.8,353.411214953271
"X6865",693.9,372.757009345794
"X6866",694,358.775700934579
"X6867",694.1,367.439252336449
"X6868",694.2,403
"X6869",694.3,410.177570093458
"X6870",694.4,417.495327102804
"X6871",694.5,412.383177570093
"X6872",694.6,417.523364485981
"X6873",694.7,446.663551401869
"X6874",694.8,486.514018691589
"X6875",694.9,494.224299065421
"X6876",695,527.093457943925
"X6877",695.1,560.158878504673
"X6878",695.2,568.028037383178
"X6879",695.3,575.766355140187
"X6880",695.4,642.233644859813
"X6881",695.5,664.626168224299
"X6882",695.6,762.719626168224
"X6883",695.7,748.971962616822
"X6884",695.8,726.981308411215
"X6885",695.9,719.196261682243
"X6886",696,756.373831775701
"X6887",696.1,728.616822429907
"X6888",696.2,743.205607476635
"X6889",696.3,748.336448598131
"X6890",696.4,753.439252336449
"X6891",696.5,775.747663551402
"X6892",696.6,781.205607476635
"X6893",696.7,763.056074766355
"X6894",696.8,724.289719626168
"X6895",696.9,694.233644859813
"X6896",697,743.242990654206
"X6897",697.1,754.345794392523
"X6898",697.2,709.523364485981
"X6899",697.3,707.869158878505
"X6900",697.4,689.448598130841
"X6901",697.5,692.663551401869
"X6902",697.6,717.271028037383
"X6903",697.7,724.018691588785
"X6904",697.8,701.018691588785
"X6905",697.9,656.336448598131
"X6906",698,619.981308411215
"X6907",698.1,566.261682242991
"X6908",698.2,531.467289719626
"X6909",698.3,501.943925233645
"X6910",698.4,495.364485981308
"X6911",698.5,478.102803738318
"X6912",698.6,450.233644859813
"X6913",698.7,421.03738317757
"X6914",698.8,400.439252336449
"X6915",698.9,376.271028037383
"X6916",699,330.485981308411
"X6917",699.1,324.476635514019
"X6918",699.2,315.11214953271
"X6919",699.3,300.308411214953
"X6920",699.4,289.738317757009
"X6921",699.5,288.504672897196
"X6922",699.6,290.14953271028
"X6923",699.7,271.271028037383
"X6924",699.8,250.728971962617
"X6925",699.9,226.121495327103
"X6926",700,205.588785046729
"X6927",700.1,194.551401869159
"X6928",700.2,214.07476635514
"X6929",700.3,197.07476635514
"X6930",700.4,194
"X6931",700.5,166.654205607477
"X6932",700.6,160.794392523364
"X6933",700.7,154.205607476636
"X6934",700.8,155.345794392523
"X6935",700.9,154.299065420561
"X6936",701,135.355140186916
"X6937",701.1,137.233644859813
"X6938",701.2,154.084112149533
"X6939",701.3,152.607476635514
"X6940",701.4,183.607476635514
"X6941",701.5,155.373831775701
"X6942",701.6,195.897196261682
"X6943",701.7,188.654205607477
"X6944",701.8,177.663551401869
"X6945",701.9,131.803738317757
"X6946",702,122.588785046729
"X6947",702.1,127.579439252336
"X6948",702.2,159.85046728972
"X6949",702.3,147.579439252336
"X6950",702.4,182.028037383178
"X6951",702.5,161.018691588785
"X6952",702.6,266.579439252336
"X6953",702.7,338.420560747664
"X6954",702.8,278.046728971963
"X6955",702.9,271.915887850467
"X6956",703,313.794392523364
"X6957",703.1,422.327102803738
"X6958",703.2,418.532710280374
"X6959",703.3,425.336448598131
"X6960",703.4,405.92523364486
"X6961",703.5,406.046728971963
"X6962",703.6,407.336448598131
"X6963",703.7,362.504672897196
"X6964",703.8,290.401869158879
"X6965",703.9,255.794392523364
"X6966",704,263.457943925234
"X6967",704.1,257.85046728972
"X6968",704.2,259.560747663551
"X6969",704.3,273.018691588785
"X6970",704.4,291.308411214953
"X6971",704.5,313.383177570093
"X6972",704.6,300.383177570093
"X6973",704.7,312.11214953271
"X6974",704.8,314.915887850467
"X6975",704.9,331.18691588785
"X6976",705,311.841121495327
"X6977",705.1,285.140186915888
"X6978",705.2,262.766355140187
"X6979",705.3,285.663551401869
"X6980",705.4,243.168224299065
"X6981",705.5,201.467289719626
"X6982",705.6,167.009345794393
"X6983",705.7,159.719626168224
"X6984",705.8,151.364485981308
"X6985",705.9,137.364485981308
"X6986",706,131.261682242991
"X6987",706.1,140.158878504673
"X6988",706.2,127.252336448598
"X6989",706.3,136.915887850467
"X6990",706.4,133.598130841122
"X6991",706.5,129.551401869159
"X6992",706.6,121.18691588785
"X6993",706.7,132.85046728972
"X6994",706.8,141.728971962617
"X6995",706.9,142.214953271028
"X6996",707,129.831775700935
"X6997",707.1,148.579439252336
"X6998",707.2,140.728971962617
"X6999",707.3,149.598130841122
"X7000",707.4,152.626168224299
"X7001",707.5,151.11214953271
"X7002",707.6,176.03738317757
"X7003",707.7,171.345794392523
"X7004",707.8,178.168224299065
"X7005",707.9,194.719626168224
"X7006",708,234.028037383178
"X7007",708.1,234.355140186916
"X7008",708.2,230.691588785047
"X7009",708.3,224.271028037383
"X7010",708.4,206.859813084112
"X7011",708.5,249.654205607477
"X7012",708.6,215.401869158878
"X7013",708.7,193.373831775701
"X7014",708.8,187.07476635514
"X7015",708.9,176.990654205607
"X7016",709,168.411214953271
"X7017",709.1,159.411214953271
"X7018",709.2,158.990654205607
"X7019",709.3,138.383177570093
"X7020",709.4,131.401869158878
"X7021",709.5,135.373831775701
"X7022",709.6,129.532710280374
"X7023",709.7,121.14953271028
"X7024",709.8,117.224299065421
"X7025",709.9,123.308411214953
"X7026",710,119.168224299065
"X7027",710.1,119.401869158879
"X7028",710.2,122.11214953271
"X7029",710.3,141.953271028037
"X7030",710.4,140.11214953271
"X7031",710.5,132.672897196262
"X7032",710.6,144.102803738318
"X7033",710.7,132.18691588785
"X7034",710.8,157.672897196262
"X7035",710.9,132.280373831776
"X7036",711,116.700934579439
"X7037",711.1,118.654205607477
"X7038",711.2,121.775700934579
"X7039",711.3,140.822429906542
"X7040",711.4,131.177570093458
"X7041",711.5,150.700934579439
"X7042",711.6,151.102803738318
"X7043",711.7,164.102803738318
"X7044",711.8,160.327102803738
"X7045",711.9,154.700934579439
"X7046",712,163.616822429907
"X7047",712.1,161.252336448598
"X7048",712.2,155.448598130841
"X7049",712.3,157.196261682243
"X7050",712.4,169.504672897196
"X7051",712.5,165.383177570093
"X7052",712.6,171.560747663551
"X7053",712.7,174.88785046729
"X7054",712.8,162.448598130841
"X7055",712.9,163.551401869159
"X7056",713,190.018691588785
"X7057",713.1,198
"X7058",713.2,182.14953271028
"X7059",713.3,172.065420560748
"X7060",713.4,176.607476635514
"X7061",713.5,190.92523364486
"X7062",713.6,182.504672897196
"X7063",713.7,187.794392523364
"X7064",713.8,168.803738317757
"X7065",713.9,173.420560747664
"X7066",714,166.700934579439
"X7067",714.1,186.747663551402
"X7068",714.2,220.093457943925
"X7069",714.3,250.635514018692
"X7070",714.4,236.476635514019
"X7071",714.5,237.364485981308
"X7072",714.6,233.205607476636
"X7073",714.7,206.439252336449
"X7074",714.8,194.953271028037
"X7075",714.9,213.869158878505
"X7076",715,273.429906542056
"X7077",715.1,233.915887850467
"X7078",715.2,242.439252336449
"X7079",715.3,243.616822429907
"X7080",715.4,226.981308411215
"X7081",715.5,228.897196261682
"X7082",715.6,240.18691588785
"X7083",715.7,236.252336448598
"X7084",715.8,243.971962616822
"X7085",715.9,255.85046728972
"X7086",716,259.317757009346
"X7087",716.1,253.11214953271
"X7088",716.2,278.728971962617
"X7089",716.3,301.364485981308
"X7090",716.4,277.682242990654
"X7091",716.5,267.214953271028
"X7092",716.6,266.392523364486
"X7093",716.7,296.056074766355
"X7094",716.8,299.214953271028
"X7095",716.9,279.626168224299
"X7096",717,274.803738317757
"X7097",717.1,268.747663551402
"X7098",717.2,283.242990654206
"X7099",717.3,295.981308411215
"X7100",717.4,281.252336448598
"X7101",717.5,312.897196261682
"X7102",717.6,384.943925233645
"X7103",717.7,440
"X7104",717.8,470.644859813084
"X7105",717.9,408.289719626168
"X7106",718,360.271028037383
"X7107",718.1,382.280373831776
"X7108",718.2,359.607476635514
"X7109",718.3,348.214953271028
"X7110",718.4,367.289719626168
"X7111",718.5,351.18691588785
"X7112",718.6,353.654205607477
"X7113",718.7,333.831775700935
"X7114",718.8,338.14953271028
"X7115",718.9,325.448598130841
"X7116",719,310.140186915888
