"","depth_mm","Mn"
"X2457",253.1,138.417391304348
"X2458",253.2,143.75652173913
"X2459",253.3,139.434782608696
"X2460",253.4,145.765217391304
"X2461",253.5,144.139130434783
"X2462",253.6,138.626086956522
"X2463",253.7,138.591304347826
"X2464",253.8,144.104347826087
"X2465",253.9,140.695652173913
"X2466",254,145.808695652174
"X2467",254.1,158.008695652174
"X2468",254.2,153.939130434783
"X2469",254.3,149.2
"X2470",254.4,147.382608695652
"X2471",254.5,146.408695652174
"X2472",254.6,132.869565217391
"X2473",254.7,115.869565217391
"X2474",254.8,110.373913043478
"X2475",254.9,100.469565217391
"X2476",255,99.9913043478261
"X2477",255.1,101.469565217391
"X2478",255.2,105.64347826087
"X2479",255.3,106.886956521739
"X2480",255.4,111.713043478261
"X2481",255.5,114.826086956522
"X2482",255.6,116.808695652174
"X2483",255.7,111.373913043478
"X2484",255.8,112.417391304348
"X2485",255.9,112.226086956522
"X2486",256,117.55652173913
"X2487",256.1,116.113043478261
"X2488",256.2,118.791304347826
"X2489",256.3,120.408695652174
"X2490",256.4,125.286956521739
"X2491",256.5,125.886956521739
"X2492",256.6,121.504347826087
"X2493",256.7,125.295652173913
"X2494",256.8,127.095652173913
"X2495",256.9,129.121739130435
"X2496",257,133.191304347826
"X2497",257.1,137.634782608696
"X2498",257.2,135.269565217391
"X2499",257.3,131.808695652174
"X2500",257.4,140.44347826087
"X2501",257.5,144.6
"X2502",257.6,149.434782608696
"X2503",257.7,145.869565217391
"X2504",257.8,148.982608695652
"X2505",257.9,153.573913043478
"X2506",258,158.626086956522
"X2507",258.1,158.026086956522
"X2508",258.2,162.104347826087
"X2509",258.3,163.182608695652
"X2510",258.4,166.721739130435
"X2511",258.5,177.052173913043
"X2512",258.6,181.147826086957
"X2513",258.7,176.008695652174
"X2514",258.8,174.460869565217
"X2515",258.9,169.24347826087
"X2516",259,170.121739130435
"X2517",259.1,166.017391304348
"X2518",259.2,163.069565217391
"X2519",259.3,159.878260869565
"X2520",259.4,155.539130434783
"X2521",259.5,154.826086956522
"X2522",259.6,146.913043478261
"X2523",259.7,148.313043478261
"X2524",259.8,145.634782608696
"X2525",259.9,142.478260869565
"X2526",260,137.634782608696
"X2527",260.1,133.547826086957
"X2528",260.2,137.113043478261
"X2529",260.3,138.686956521739
"X2530",260.4,141.313043478261
"X2531",260.5,142.017391304348
"X2532",260.6,149.469565217391
"X2533",260.7,151.930434782609
"X2534",260.8,150.669565217391
"X2535",260.9,145.939130434783
"X2536",261,150.15652173913
"X2537",261.1,145.35652173913
"X2538",261.2,145.547826086957
"X2539",261.3,139.460869565217
"X2540",261.4,151.921739130435
"X2541",261.5,151.2
"X2542",261.6,146.904347826087
"X2543",261.7,140.234782608696
"X2544",261.8,135.808695652174
"X2545",261.9,138.426086956522
"X2546",262,138.565217391304
"X2547",262.1,136.104347826087
"X2548",262.2,132.252173913043
"X2549",262.3,130.55652173913
"X2550",262.4,126.182608695652
"X2551",262.5,127.304347826087
"X2552",262.6,125.817391304348
"X2553",262.7,122.252173913043
"X2554",262.8,121.808695652174
"X2555",262.9,124.808695652174
"X2556",263,120.478260869565
"X2557",263.1,124.982608695652
"X2558",263.2,128.634782608696
"X2559",263.3,124.426086956522
"X2560",263.4,124.130434782609
"X2561",263.5,126.686956521739
"X2562",263.6,119.982608695652
"X2563",263.7,113.95652173913
"X2564",263.8,118.173913043478
"X2565",263.9,118.226086956522
"X2566",264,112.15652173913
"X2567",264.1,120.321739130435
"X2568",264.2,117.008695652174
"X2569",264.3,115.686956521739
"X2570",264.4,117.034782608696
"X2571",264.5,125.24347826087
"X2572",264.6,128.539130434783
"X2573",264.7,124.121739130435
"X2574",264.8,123.330434782609
"X2575",264.9,123.521739130435
"X2576",265,125.84347826087
"X2577",265.1,130.408695652174
"X2578",265.2,128.017391304348
"X2579",265.3,121
"X2580",265.4,121.765217391304
"X2581",265.5,120.739130434783
"X2582",265.6,125.869565217391
"X2583",265.7,127.434782608696
"X2584",265.8,128.15652173913
"X2585",265.9,129.104347826087
"X2586",266,128.330434782609
"X2587",266.1,129.104347826087
"X2588",266.2,135.747826086957
"X2589",266.3,139.904347826087
"X2590",266.4,137.313043478261
"X2591",266.5,136.347826086957
"X2592",266.6,142.930434782609
"X2593",266.7,137.921739130435
"X2594",266.8,136.678260869565
"X2595",266.9,136.234782608696
"X2596",267,141.852173913043
"X2597",267.1,146.4
"X2598",267.2,149.017391304348
"X2599",267.3,150.234782608696
"X2600",267.4,151.939130434783
"X2601",267.5,154.104347826087
"X2602",267.6,153.426086956522
"X2603",267.7,155.15652173913
"X2604",267.8,161.530434782609
"X2605",267.9,159.991304347826
"X2606",268,161.365217391304
"X2607",268.1,160.704347826087
"X2608",268.2,157.026086956522
"X2609",268.3,164.208695652174
"X2610",268.4,164.626086956522
"X2611",268.5,166.095652173913
"X2612",268.6,164.565217391304
"X2613",268.7,167.547826086957
"X2614",268.8,164.695652173913
"X2615",268.9,164.582608695652
"X2616",269,164.982608695652
"X2617",269.1,164.191304347826
"X2618",269.2,158.678260869565
"X2619",269.3,149.921739130435
"X2620",269.4,147.947826086957
"X2621",269.5,146.330434782609
"X2622",269.6,146.965217391304
"X2623",269.7,144.84347826087
"X2624",269.8,143.921739130435
"X2625",269.9,143.504347826087
"X2626",270,142.878260869565
"X2627",270.1,141.513043478261
"X2628",270.2,143.04347826087
"X2629",270.3,143.765217391304
"X2630",270.4,154.373913043478
"X2631",270.5,148.35652173913
"X2632",270.6,138.426086956522
"X2633",270.7,139.269565217391
"X2634",270.8,140.182608695652
"X2635",270.9,149.852173913043
"X2636",271,161.852173913043
"X2637",271.1,157.034782608696
"X2638",271.2,166.382608695652
"X2639",271.3,154.260869565217
"X2640",271.4,151.895652173913
"X2641",271.5,147.95652173913
"X2642",271.6,142.026086956522
"X2643",271.7,139.530434782609
"X2644",271.8,140.426086956522
"X2645",271.9,143.278260869565
"X2646",272,143.478260869565
"X2647",272.1,141.104347826087
"X2648",272.2,140.104347826087
"X2649",272.3,140.365217391304
"X2650",272.4,145.747826086957
"X2651",272.5,146.191304347826
"X2652",272.6,149.747826086957
"X2653",272.7,139.791304347826
"X2654",272.8,144.530434782609
"X2655",272.9,141.295652173913
"X2656",273,144.04347826087
"X2657",273.1,136.2
"X2658",273.2,130.817391304348
"X2659",273.3,137.252173913043
"X2660",273.4,140.391304347826
"X2661",273.5,144.573913043478
"X2662",273.6,146.469565217391
"X2663",273.7,146.008695652174
"X2664",273.8,148.313043478261
"X2665",273.9,144.226086956522
"X2666",274,147.478260869565
"X2667",274.1,158.652173913043
"X2668",274.2,155.017391304348
"X2669",274.3,152.095652173913
"X2670",274.4,155.95652173913
"X2671",274.5,151.686956521739
"X2672",274.6,149.017391304348
"X2673",274.7,139.678260869565
"X2674",274.8,138.113043478261
"X2675",274.9,136.939130434783
"X2676",275,135.347826086957
"X2677",275.1,138.878260869565
"X2678",275.2,137.860869565217
"X2679",275.3,139.747826086957
"X2680",275.4,140.339130434783
"X2681",275.5,146.026086956522
"X2682",275.6,154.913043478261
"X2683",275.7,160.24347826087
"X2684",275.8,150.686956521739
"X2685",275.9,150.939130434783
"X2686",276,144.539130434783
"X2687",276.1,142.513043478261
"X2688",276.2,146.208695652174
"X2689",276.3,148.791304347826
"X2690",276.4,151.069565217391
"X2691",276.5,152.75652173913
"X2692",276.6,156.608695652174
"X2693",276.7,155.617391304348
"X2694",276.8,160.365217391304
"X2695",276.9,161.173913043478
"X2696",277,160.373913043478
"X2697",277.1,163.269565217391
"X2698",277.2,167.826086956522
"X2699",277.3,167.486956521739
"X2700",277.4,169.617391304348
"X2701",277.5,169.869565217391
"X2702",277.6,167.321739130435
"X2703",277.7,168.878260869565
"X2704",277.8,170.747826086957
"X2705",277.9,169.217391304348
"X2706",278,171.678260869565
"X2707",278.1,170.530434782609
"X2708",278.2,179.121739130435
"X2709",278.3,177.791304347826
"X2710",278.4,177.791304347826
"X2711",278.5,171.591304347826
"X2712",278.6,170.686956521739
"X2713",278.7,170.452173913043
"X2714",278.8,166.782608695652
"X2715",278.9,165.252173913043
"X2716",279,160.008695652174
"X2717",279.1,161.417391304348
"X2718",279.2,164.826086956522
"X2719",279.3,162.730434782609
"X2720",279.4,160.782608695652
"X2721",279.5,174.765217391304
"X2722",279.6,174.121739130435
"X2723",279.7,178.895652173913
"X2724",279.8,174.921739130435
"X2725",279.9,177.426086956522
"X2726",280,173.313043478261
"X2727",280.1,171.686956521739
"X2728",280.2,175.608695652174
"X2729",280.3,173.773913043478
"X2730",280.4,175.878260869565
"X2731",280.5,189.365217391304
"X2732",280.6,197.869565217391
"X2733",280.7,194.052173913043
"X2734",280.8,174.913043478261
"X2735",280.9,164.739130434783
"X2736",281,162.704347826087
"X2737",281.1,153.095652173913
"X2738",281.2,154.426086956522
"X2739",281.3,167.04347826087
"X2740",281.4,164.669565217391
"X2741",281.5,161.64347826087
"X2742",281.6,161.060869565217
"X2743",281.7,159.852173913043
"X2744",281.8,163.226086956522
"X2745",281.9,169.113043478261
"X2746",282,158.721739130435
"X2747",282.1,164.834782608696
"X2748",282.2,163.513043478261
"X2749",282.3,159.608695652174
"X2750",282.4,154.921739130435
"X2751",282.5,139.182608695652
"X2752",282.6,136.104347826087
"X2753",282.7,144.452173913043
"X2754",282.8,145.4
"X2755",282.9,146.95652173913
"X2756",283,145.852173913043
"X2757",283.1,141.773913043478
"X2758",283.2,142.539130434783
"X2759",283.3,146.991304347826
"X2760",283.4,147.269565217391
"X2761",283.5,143.373913043478
"X2762",283.6,143.278260869565
"X2763",283.7,143.208695652174
"X2764",283.8,145.365217391304
"X2765",283.9,155.973913043478
"X2766",284,150.721739130435
"X2767",284.1,149.973913043478
"X2768",284.2,155.382608695652
"X2769",284.3,156.382608695652
"X2770",284.4,158.391304347826
"X2771",284.5,152.530434782609
"X2772",284.6,157.104347826087
"X2773",284.7,154.182608695652
"X2774",284.8,143.44347826087
"X2775",284.9,141.460869565217
"X2776",285,143.652173913043
"X2777",285.1,141.504347826087
"X2778",285.2,146.730434782609
"X2779",285.3,149.721739130435
"X2780",285.4,154.947826086957
"X2781",285.5,149.852173913043
"X2782",285.6,148.052173913043
"X2783",285.7,146.921739130435
"X2784",285.8,149.895652173913
"X2785",285.9,151.565217391304
"X2786",286,149.44347826087
"X2787",286.1,150.04347826087
"X2788",286.2,150.886956521739
"X2789",286.3,151.834782608696
"X2790",286.4,153.852173913043
"X2791",286.5,148.904347826087
"X2792",286.6,145
"X2793",286.7,147.791304347826
"X2794",286.8,145.573913043478
"X2795",286.9,143.617391304348
"X2796",287,139.652173913043
"X2797",287.1,142.739130434783
"X2798",287.2,149.165217391304
"X2799",287.3,152.95652173913
"X2800",287.4,154.64347826087
"X2801",287.5,152.808695652174
"X2802",287.6,152.104347826087
"X2803",287.7,154.373913043478
"X2804",287.8,159.747826086957
"X2805",287.9,162.269565217391
"X2806",288,158.304347826087
"X2807",288.1,157.04347826087
"X2808",288.2,156.913043478261
"X2809",288.3,162.052173913043
"X2810",288.4,159.104347826087
"X2811",288.5,159.008695652174
"X2812",288.6,163.913043478261
"X2813",288.7,160.434782608696
"X2814",288.8,156.373913043478
"X2815",288.9,153.55652173913
"X2816",289,160.513043478261
"X2817",289.1,159.75652173913
"X2818",289.2,164.130434782609
"X2819",289.3,163.44347826087
"X2820",289.4,157.773913043478
"X2821",289.5,161.991304347826
"X2822",289.6,164.860869565217
"X2823",289.7,167.530434782609
"X2824",289.8,166.965217391304
"X2825",289.9,172.408695652174
"X2826",290,171.017391304348
"X2827",290.1,167.8
"X2828",290.2,170.678260869565
"X2829",290.3,172.095652173913
"X2830",290.4,169.173913043478
"X2831",290.5,168.513043478261
"X2832",290.6,168.026086956522
"X2833",290.7,168.817391304348
"X2834",290.8,166.739130434783
"X2835",290.9,170.686956521739
"X2836",291,166.286956521739
"X2837",291.1,173.208695652174
"X2838",291.2,168.660869565217
"X2839",291.3,173.695652173913
"X2840",291.4,176.069565217391
"X2841",291.5,166.55652173913
"X2842",291.6,163.617391304348
"X2843",291.7,180.953191489362
"X2844",291.8,172.902127659574
"X2845",291.9,173.272340425532
"X2846",292,171.140425531915
"X2847",292.1,171.663829787234
"X2848",292.2,170.808510638298
"X2849",292.3,169.621276595745
"X2850",292.4,171.259574468085
"X2851",292.5,170.714893617021
"X2852",292.6,171.655319148936
"X2853",292.7,171.302127659574
"X2854",292.8,173.055319148936
"X2855",292.9,175.208510638298
"X2856",293,169.88085106383
"X2857",293.1,170.008510638298
"X2858",293.2,165.71914893617
"X2859",293.3,165.497872340426
"X2860",293.4,161.446808510638
"X2861",293.5,163.472340425532
"X2862",293.6,160.43829787234
"X2863",293.7,159.395744680851
"X2864",293.8,155.787234042553
"X2865",293.9,151.144680851064
"X2866",294,153.71914893617
"X2867",294.1,151.948936170213
"X2868",294.2,151.340425531915
"X2869",294.3,147.029787234043
"X2870",294.4,147.851063829787
"X2871",294.5,150.404255319149
"X2872",294.6,150.523404255319
"X2873",294.7,148.451063829787
"X2874",294.8,145.723404255319
"X2875",294.9,142.829787234043
"X2876",295,143.991489361702
"X2877",295.1,147.617021276596
"X2878",295.2,147.11914893617
"X2879",295.3,142.931914893617
"X2880",295.4,142.510638297872
"X2881",295.5,144.957446808511
"X2882",295.6,142.4
"X2883",295.7,142.587234042553
"X2884",295.8,145.446808510638
"X2885",295.9,145.395744680851
"X2886",296,149.56170212766
"X2887",296.1,147.889361702128
"X2888",296.2,146.493617021277
"X2889",296.3,145.736170212766
"X2890",296.4,146.408510638298
"X2891",296.5,147.617021276596
"X2892",296.6,149.412765957447
"X2893",296.7,150.63829787234
"X2894",296.8,153.268085106383
"X2895",296.9,151.106382978723
"X2896",297,151.212765957447
"X2897",297.1,152.229787234043
"X2898",297.2,155.148936170213
"X2899",297.3,157.259574468085
"X2900",297.4,155.123404255319
"X2901",297.5,154.744680851064
"X2902",297.6,151.289361702128
"X2903",297.7,150.327659574468
"X2904",297.8,146.340425531915
"X2905",297.9,151.187234042553
"X2906",298,148.965957446809
"X2907",298.1,148.195744680851
"X2908",298.2,148.536170212766
"X2909",298.3,149.034042553191
"X2910",298.4,149.668085106383
"X2911",298.5,151.676595744681
"X2912",298.6,154.072340425532
"X2913",298.7,156.706382978723
"X2914",298.8,157.059574468085
"X2915",298.9,159.340425531915
"X2916",299,157.578723404255
"X2917",299.1,163.391489361702
"X2918",299.2,162.740425531915
"X2919",299.3,159.710638297872
"X2920",299.4,160.621276595745
"X2921",299.5,160.072340425532
"X2922",299.6,164.012765957447
"X2923",299.7,169.417021276596
"X2924",299.8,173.429787234043
"X2925",299.9,175.144680851064
"X2926",300,170.689361702128
"X2927",300.1,175.834042553191
"X2928",300.2,176.234042553192
"X2929",300.3,180.744680851064
"X2930",300.4,182.527659574468
"X2931",300.5,187.778723404255
"X2932",300.6,184.089361702128
"X2933",300.7,183.404255319149
"X2934",300.8,186.536170212766
"X2935",300.9,185.174468085106
"X2936",301,182.536170212766
"X2937",301.1,178.51914893617
"X2938",301.2,177.953191489362
"X2939",301.3,180.914893617021
"X2940",301.4,181.987234042553
"X2941",301.5,181.702127659574
"X2942",301.6,178.395744680851
"X2943",301.7,179.408510638298
"X2944",301.8,180.548936170213
"X2945",301.9,177.536170212766
"X2946",302,178.127659574468
"X2947",302.1,179.178723404255
"X2948",302.2,179.340425531915
"X2949",302.3,180.795744680851
"X2950",302.4,183.353191489362
"X2951",302.5,183.893617021277
"X2952",302.6,178.404255319149
"X2953",302.7,176.757446808511
"X2954",302.8,176.668085106383
"X2955",302.9,172.225531914894
"X2956",303,168.51914893617
"X2957",303.1,167.089361702128
"X2958",303.2,164.31914893617
"X2959",303.3,161.970212765957
"X2960",303.4,163.182978723404
"X2961",303.5,164.489361702128
"X2962",303.6,164.91914893617
"X2963",303.7,165.646808510638
"X2964",303.8,163.063829787234
"X2965",303.9,164.370212765957
"X2966",304,163.204255319149
"X2967",304.1,162.936170212766
"X2968",304.2,164.429787234043
"X2969",304.3,164.795744680851
"X2970",304.4,166.485106382979
"X2971",304.5,166.787234042553
"X2972",304.6,171.451063829787
"X2973",304.7,177.489361702128
"X2974",304.8,174.310638297872
"X2975",304.9,169.56170212766
"X2976",305,170.863829787234
"X2977",305.1,160.902127659574
"X2978",305.2,158.885106382979
"X2979",305.3,156.970212765957
"X2980",305.4,151.96170212766
"X2981",305.5,151.595744680851
"X2982",305.6,147.63829787234
"X2983",305.7,148.765957446808
"X2984",305.8,149.953191489362
"X2985",305.9,147.03829787234
"X2986",306,147.268085106383
"X2987",306.1,147.812765957447
"X2988",306.2,149.425531914894
"X2989",306.3,147.736170212766
"X2990",306.4,146.289361702128
"X2991",306.5,146.714893617021
"X2992",306.6,152.348936170213
"X2993",306.7,148.323404255319
"X2994",306.8,146.034042553191
"X2995",306.9,146.16170212766
"X2996",307,147.685106382979
"X2997",307.1,149.625531914894
